Supplier_ID,M1_sr,M2_sr,M3_sr,M4_sr,M5_sr,M6_sr,M1_pi,M2_pi,M3_pi,M4_pi,M5_pi,M6_pi,M1_sw,M2_sw,M3_sw,M4_sw,M5_sw,M6_sw,M1_sqc,M2_sqc,M3_sqc,M4_sqc,M5_sqc,M6_sqc
A_{50},0.5355815524421441,0.49527482499351816,0.6281800391389429,0.6952380613498902,0.6693971618799136,0.06477260051812324,0.5890466978926152,0.19757629297271795,0.3795275590551182,0.439142956820281,0.5240824120903667,0.6597892378425686,0.3001925398546937,0.2250000000000001,0.305066079295154,0.3478569536435718,0.34505182028033327,-0,0.9797870671880063,0.9893110578748042,0.646403242147923,0.9862847965077436,0.9864412821409801,0.9793842925919394
A_{51},0.33541429469807643,0.2113300492610838,0.41682974559686875,0.2965874432790105,0.3462501981364751,0.07728236062263383,0.5687478562996019,0.5764072321846019,0.35275590551181113,0.514446285819099,0.528618729156643,0.7771523856353183,0.16008273330888523,0.12499999999999989,0.13766519823788542,0.21407119382975928,0.19655009065433848,0.04476200814208164,0.9417583865280004,0.9439296948802552,0.5400202634245189,0.9502095483172868,0.9641175538069945,0.9383709175472492
A_{52},0.6674600220540132,0.6447735718606864,0.841487279843444,0.8287894342851858,0.8356373887247482,0.19431780155436973,0.5235098617595159,0.28394547441495477,0.3606299212598426,0.4387911175123408,0.4901016385509662,0.6642146767285535,0.11976129782829599,0.07499999999999996,0.10462555066079308,0.11127898544914247,0.12471728189637159,0.016230959302632537,0.9003075178031691,0.9497443389912937,0.606889564336373,0.9168332272639844,0.9374408225019966,0.8992645244618884
A_{53},0.3304171885206485,0.42924768818598225,0.32289628180039115,0.47152750805300503,0.4176636705060629,0.3238630025906162,0.7838885777141658,0.4556282885602755,0.7055118110236224,0.7580302222121963,0.7800862319158912,0.8382399905798406,0.38555527693630887,0.30000000000000004,0.45154185022026433,0.4577621966996789,0.4623132374571488,0.04476200814208164,0.884883564692868,0.8489129588181463,0.11651469098277599,0.8670201422537226,0.9002229601456025,0.9119436921582194
A_{54},0.4204929121234015,0.3650246305418719,0.5185909980430524,0.5353614284424637,0.5109059395016026,0.0894043019273044,0.6057992049769048,0.31975723006454926,0.31338582677165366,0.48680100452137703,0.5444982642294148,0.6554309917527481,0.4237378822940788,0.32499999999999996,0.5066079295154186,0.49968272211228415,0.5090706654049949,0.0196271765196383,0.9584871835312349,0.903357042590205,0.36170212765957444,0.8260576748016106,0.9633654114015113,0.9632595371318365
A_{55},0.6804008550407289,0.7102627257799672,0.7279843444227004,0.8032354405100978,0.7853233030319274,0.5386411803113169,0.7850013583450088,0.5308761381597946,0.6488188976377959,0.7855175764135977,0.8091815831639793,0.8321073383642767,0.21397615436914189,0.1499999999999999,0.19052863436123338,0.24590030743129615,0.23679318175458222,0.04476200814208164,0.9072766761524269,0.9454072812362924,0.42046605876393117,0.9198755903241271,0.9374991935709778,0.911046843304543
A_{56},0.6849194824382296,0.7059934318555009,0.7397260273972602,0.7859119491080065,0.7700107819232742,0.5459143450941193,0.6020562866956465,0.2351733351306331,0.44094488188976416,0.49281243453621515,0.5689635648278992,0.6597892378425686,0.3461406882770419,0.25,0.30506607929515406,0.395757090494121,0.3916768683454482,0.09679224943697613,0.9386347949733004,0.9694908064405634,0.6636271529888552,0.9557920032895,0.9623980969946537,0.9369679447583831
A_{57},0.08322747625834909,0.11740558292282421,0.11545988258317019,0.15696477648940274,0.10155242782815187,0.07728236062263383,0.5988905172542224,0.3797805689416953,0.5181102362204728,0.5917994524560718,0.62065479382997,0.6642146767285535,0.5224522290975627,0.3999999999999999,0.5859030837004406,0.6154412462877055,0.6164240453857732,0.0196271765196383,0.9349531554332293,0.9681409894859161,0.6798378926038502,0.9526284293202069,0.9611134755456574,0.9322550172213212
A_{58},0.8110603308050349,0.8093617664851784,0.8806262230919764,0.8811356729076567,0.8805021286562068,0.5829534046631092,0.5085078310574965,0.22532440460429703,0.2566929133858267,0.4032688328663013,0.4322665487528635,0.6744357637544931,0.22988747435560603,0.1499999999999999,0.23898678414096908,0.2288820315566149,0.24173661350430103,0.05314870437625168,0.983012680704698,0.9905714740961591,0.6524822695035463,0.9896033000439901,0.9869869296971361,0.9864536838975321
A_{59},0.400175611298449,0.2540229885057472,0.5088062622309197,0.37544817455566715,0.42255343710724474,0.0894043019273044,0.8609925678995373,0.4480397492897038,0.8488188976377955,0.8416205854460903,0.8581209257312076,0.9142834936277444,0.3047916830461445,0.2250000000000001,0.3259911894273126,0.3557703885032336,0.34834829859159455,0.0196271765196383,0.9870172096275011,0.9875607429898813,0.7619047619047618,0.9858446580525211,0.9918700016942469,0.9864536838975321
A_{60},0,0.05550082101806243,0,0.061695447838343194,0,-0,0.5744703016660041,0.23507945253433138,0.24881889763779527,0.39296659098391545,0.47829902742989455,0.6809378571732906,0.05777833647446116,0.050000000000000044,0.039647577092511106,0.0793460679220764,0.07393562920040771,-0,0.9104632736862199,0.9484466399522568,0.5217831813576493,0.9233548566265403,0.9425600951166193,0.911046843304543
A_{61},0.5354955503859651,0.49527482499351816,0.6418786692759292,0.6907630317440044,0.6693382208207569,0.06477260051812324,0.565379100634089,0.18294994884504323,0.31653543307086623,0.3720107867385283,0.47055347208012566,0.6299241263322057,0.5727591769633263,0.475,0.7367841409691631,0.7266207289420862,0.7302325671888917,0.0196271765196383,0.9864216097876741,0.9925538000714014,0.7244174265450862,0.9904953816960648,0.9904256077919497,0.9864536838975321
A_{62},0.658428151244358,0.6662302307492869,0.7416829745596868,0.7766119956379051,0.760635268540634,0.38863560310873946,0.5633903601628596,0.20412708662514456,0.2803149606299213,0.3744694940148771,0.46655440959024064,0.6401268725004228,0.8147074224834833,0.8125,0.802863436123348,0.8643654419111071,0.8460247439124943,0.7470559235220543,0.991580732135293,0.9959399432221951,0.9148936170212766,0.9939525381464529,0.9951430963114064,0.991166611434594
A_{63},0.2073081290922053,0.21773399014778327,0.22309197651663398,0.32029242484227866,0.2611090047564912,-0,0.6277299905657342,0.3118168776086925,0.467716535433071,0.5602029350015866,0.6227922780606724,0.6642146767285535,0.3782202534960178,0.275,0.35022026431718056,0.4340369211409712,0.4306387528519215,0.09679224943697613,0.9869577063019246,0.9932890225787819,0.783181357649443,0.9907257083895368,0.9916953805840771,0.9864536838975321
A_{64},0.7475132945391721,0.7380131362889985,0.806262230919765,0.8339924325908742,0.8230677985690313,0.5386411803113169,0.6305721841416954,0.26455991026338466,0.4708661417322837,0.5235139638977846,0.6072176090808069,0.6642146767285535,0.6909439042749114,0.65,0.6751101321585904,0.745219143390254,0.7383566139287143,0.5561126320102219,0.9935173733874815,0.9905427124193084,0.8257345491388045,0.9901503196294241,0.9953787320566774,0.9935230752031248
A_{65},0.5192478401714249,0.429064039408867,0.5988258317025438,0.6516053426487833,0.6196528952001048,0.0883653621510141,0.3862457496498499,0.13946090632055808,0.04094488188976354,0.1855518080308938,0.27349469384553865,0.6146200070798803,0.656288549720266,0.625,0.6277533039647576,0.7138992159983053,0.6949503175220617,0.5248944872332852,0.9838326257533151,0.9910726933887912,0.6626139817629179,0.9887582153995084,0.9884145223373233,0.9840972201290011
A_{66},0.2845258790119184,0.1686371100164204,0.3268101761252442,0.23485212328442315,0.2759594461701639,0.0883653621510141,0.5533909895250464,0.18567709261069032,0.3464566929133858,0.4161216896256692,0.49542491967792585,0.6642146767285535,0.28228113880592404,0.19999999999999996,0.2742290748898677,0.312841090551305,0.31619366379994923,0.04476200814208164,0.992379626896323,0.9957394882566697,0.7426545086119556,0.99580857299616,0.9937558776308837,0.9939969140442104
A_{67},0.12516940543330876,0.15155993431855505,0.17808219178082174,0.21348945213198214,0.1653603601192,0.07728236062263383,0.6959129073603258,0.3783778960481866,0.5023622047244096,0.606929775492507,0.6538545575718816,0.757458453434918,0.22135643604914007,0.1499999999999999,0.23788546255506593,0.23088316542504167,0.23408293759083018,0.04476200814208164,0.9844124807131612,0.9916517794001669,0.7082066869300913,0.9889676985763308,0.9894585558439314,0.9840972201290011
A_{68},0.5012805717449268,0.4889076138622418,0.5890410958904106,0.6476414953366928,0.6223950350784834,0.12954520103624648,0.7658730777385144,0.36785066194057636,0.6677165354330712,0.6815380383975511,0.7235965537550099,0.8382399905798406,0.32653265753224175,0.25,0.4251101321585904,0.38924600290383843,0.38206789218566767,-0,0.9867718667033867,0.992887706810079,0.7406281661600813,0.990529051616601,0.9910275195437118,0.9864536838975321
A_{69},0.9469642430557305,0.9213054187192118,0.9549902152641878,0.9871102785716948,0.9804280475682419,0.7693205901556586,0.7031647880943129,0.3889971677291132,0.4740157480314964,0.6120375076016209,0.6474504978917944,0.8382399905798406,0.374797312119447,0.275,0.37004405286343617,0.4447941595047365,0.4277944666450763,0.04476200814208164,0.9946864498330568,0.9967459714413343,0.7973657548125636,0.9961908858233044,0.9954914816878715,0.9958795389716557
A_{70},0.3805349060503953,0.3735999481462276,0.39726027397260255,0.52449200404772,0.4737815393897444,0.06477260051812324,0.6559615297694255,0.2588903759405736,0.6110236220472446,0.5605119566941106,0.6525901793357465,0.6597892378425686,0.5216982865891892,0.3999999999999999,0.5947136563876652,0.6245073673847529,0.6220497034443154,0.09679224943697613,0.9909209407139082,0.9827777018723556,0.6717325227963529,0.9821844544199932,0.9926526168986853,0.991166611434594
A_{71},0.0831532500853594,0.01921182266009848,0.12328767123287648,0.0198504618280068,0.043404911392529756,0.0883653621510141,0.53363110942704,0.13841637019242337,0.3118110236220471,0.3448773203238143,0.4510209299928398,0.6642146767285535,0.49759852163596435,0.55,0.48568281938325997,0.5863588559375147,0.5762196003062986,0.49803728234803624,0.9411510401899487,0.9628772519090597,0.47821681864235066,0.952861572593085,0.9596786144321003,0.9440373360639756
A_{72},0.24703082054020775,0.23267651888341542,0.32876712328767094,0.3321980612599498,0.2949717223891926,0.07728236062263383,0.6019424330227638,0.31981092454892646,0.3322834645669291,0.48024720853288816,0.5606758598454229,0.6809378571732906,0.34847273745743235,0.2749999999999999,0.40198237885462557,0.4145648188774041,0.41582953649658244,-0,0.9915542723841569,0.989780617461344,0.8318135764944276,0.9888792540130605,0.994597697863213,0.991166611434594
A_{73},0.41517365536604617,0.5039970616195663,0.43052837573385494,0.5407894051526175,0.5000960827971548,0.38863560310873946,0.5373667189800311,0.14056802699801163,0.31653543307086607,0.36384067016329613,0.4544135403092404,0.6248227532480972,0.32866876656708405,0.25,0.3656387665198237,0.38580293786474884,0.38274641126469433,0.0196271765196383,0.9974471371218201,0.9985987115612421,0.9452887537993923,0.9981346550636565,0.998124263012031,0.9981712754279775
A_{74},0.7042179864450263,0.7166666666666667,0.765166340508806,0.8008686566227771,0.7863799929350326,0.5386411803113169,0.555579818488871,0.1524622205960937,0.36535433070866147,0.38824309841698956,0.47823229841766796,0.6605323648368567,0.42403743601482513,0.475,0.3436123348017619,0.4903031919583854,0.4625351104741159,0.5077758579296158,0.9978853381365096,0.9987449236650339,0.9533941236068898,0.9982597207726657,0.9983737761967664,0.9982360027401866
A_{75},0.5448689636695221,0.45041050903119867,0.6418786692759293,0.6884028342549701,0.6566354061298876,0.0894043019273044,0.5511448169858103,0.1750984262392944,0.388976377952756,0.38251658828775686,0.5028107455211368,0.6248227532480972,0.40731421353135183,0.32499999999999996,0.5121145374449341,0.5037399099742444,0.4972541994163033,-0,0.9819936353925247,0.9895460314642978,0.5997973657548127,0.9881135767718333,0.9858280420196125,0.9840972201290011
A_{76},0.8162034273358655,0.8157289776164549,0.9510763209393343,0.912495217145494,0.9268754953854684,0.5181808041449859,0.5896543096346545,0.20540812347450155,0.48503937007874043,0.443394595872163,0.5548473917889645,0.6597892378425686,0,-0,0,0,0,-0,0.9542995008423196,0.9713756535585123,0.6849037487335361,0.9635475604019543,0.9718511355513157,0.9534631911380993
A_{77},0.7109706659474773,0.6995894909688014,0.6888454011741681,0.8020393886450896,0.7683253319480007,0.545290981228345,0.802561826989457,0.3630166715610994,0.7669291338582681,0.7723215767875937,0.8100031266590245,0.8382399905798406,0.7035248054142215,0.675,0.7213656387665199,0.7899104547876925,0.7724831903339101,0.5299265049737872,0.9955770522892716,0.991486296617998,0.8409321175278622,0.9916036496895072,0.9964697803401564,0.9958795389716557
A_{78},0.39475851079718577,0.46980598046841243,0.4011741682974557,0.5239818507447381,0.48172270945057694,0.3238630025906162,0.8124990917521981,0.4783552800858061,0.8110236220472442,0.8049587060560586,0.8453614647985583,0.8321073383642767,0.21924158508109748,0.1499999999999999,0.23898678414096905,0.2323279687406838,0.23629632798107092,-0,0.9148937002779692,0.9435907823166473,0.4457953394123607,0.9226736175426201,0.9418450216003088,0.9228291621471976
A_{79},0.4674010691962952,0.3116584564860428,0.5205479452054791,0.46169264156280415,0.5058657161239712,0.3238630025906162,0.03579203126643521,0.4270693942297046,0.1385826771653542,0.1101978823921706,0.07037974999159011,0.1281991989955872,0.25869733271757683,0.19999999999999996,0.27643171806167394,0.3104135073960468,0.30031982154555636,-0,0.9456553890391847,0.9734723743269519,0.7426545086119558,0.9619059970100645,0.9675780173178395,0.9440373360639756
A_{80},0.2624730148324556,0.25829228243021346,0.2994129158512717,0.37050686130430316,0.32379264143835446,-0,0.697335479456959,0.3848921208353484,0.620472440944882,0.6530162773689998,0.7016817428036282,0.7370529610984841,0.3296393047501879,0.25,0.3513215859030836,0.37883198878677726,0.38329011900968724,0.0196271765196383,0.9864352708631465,0.9927441646491848,0.7467071935157042,0.9906507892386209,0.9907281449523033,0.9864536838975321
A_{81},0.8204054989639745,0.8487274220032841,0.8140900195694716,0.8835091527786335,0.8618187075970063,0.7737537907670106,0.23154030970213207,0.22873463669669114,0.11811023622047238,0.13034270146931745,0.19464518236636574,0.4933458830312942,0.37650238768087463,0.44999999999999996,0.31277533039647565,0.44355565311908135,0.42438979507980346,0.49803728234803624,0.9975674791508571,0.9983639851789475,0.9067882472137794,0.9980377000032857,0.9977420956023461,0.9982360027401866
A_{82},0.23703320907418174,0.2198686371100164,0.3091976516634048,0.2920394872837466,0.2676158314955161,0.07728236062263383,0.713668457707931,0.48061122722206906,0.5196850393700791,0.6851336598977927,0.7067359335317112,0.8186749304442199,1,1,1,1,1,1,0.993677061448597,0.9965560013082172,0.882472137791287,0.9951578432791321,0.9956950270316202,0.9935230752031248
A_{83},0.21699123335041876,0.2305418719211822,0.2426614481409,0.340952775731314,0.28805230823607014,0.0883653621510141,0.686102732279495,0.36240296974013864,0.5401574803149607,0.6035038158904261,0.6561103817982252,0.747255707266701,0.47207386654398237,0.525,0.4548458149779735,0.5625677499264786,0.5379128146762159,0.49803728234803624,0.9967432866745496,0.9981672503181415,0.8804457953394126,0.9979383902231486,0.9973812149041487,0.9977440064137293
A_{84},0,0.05550082101806243,0,0.061695447838343194,0,-0,0.6496642942129063,0.2599932037176871,0.4173228346456695,0.4890554179547174,0.5665924153630789,0.8186749304442199,0.39084402878052027,0.30000000000000004,0.3865638766519823,0.4726965042659663,0.4574284345971734,-0,0.9455699053837701,0.9668378086011477,0.6058763931104357,0.9565181579242451,0.9662178571514003,0.9440373360639756
A_{85},0.23745446935178602,0.2198686371100164,0.31115459882583146,0.29846566542936154,0.2679105367913,0.07728236062263383,0.6853603487738011,0.3699798285183349,0.577952755905512,0.6776882454964291,0.7199957481806567,0.6642146767285535,0.6404832258635945,0.625,0.6464757709251104,0.7118434907220703,0.6938284150880332,0.5299265049737872,0.8358168112080745,0.9195674381539699,0.4154002026342452,0.8287874564745692,0.8932281644194795,0.834503383530198
A_{86},0.5712702354752484,0.6355500821018062,0.6086105675146768,0.6865507449268616,0.6568865127833534,0.5386411803113169,0.7835839609703636,0.42370913873505556,0.7007874015748035,0.7494805185338078,0.7753484577002269,0.8294520750326858,0.63103682075354806,0.625,0.6343612334801764,0.7066910116311901,0.6890545451559544,0.49803728234803624,0.9958121201111774,0.9977573102284997,0.933130699088146,0.9967498129863478,0.9972066266541902,0.9958795389716557
A_{87},0.4423314116774464,0.36929392446633824,0.4911937377690798,0.5696942251270026,0.5270240438598949,0.0894043019273044,0.7062579102063898,0.4313436613926298,0.6425196850393703,0.6893588452099364,0.7412835752413073,0.7421543341825926,0.49804418260199584,0.375,0.5385462555066082,0.5806869028943941,0.583466427259663,0.054184727606774286,0.6052105746705059,0.6451917312740298,0.4316109422492403,0.35495084212362477,0.7424694182901388,0.5194124878733617
A_{88},0.3223044470424349,0.2839080459770115,0.4383561643835611,0.4047866961207727,0.38129457723161,0.0883653621510141,0.3214798133411773,0.11428376797500472,0,0.11763164703529852,0.1956434692983651,0.6146200070798803,0.5088033970059668,0.375,0.5407488986784142,0.5956147594481944,0.5788312528970988,0.04476200814208164,0.9977468683299896,0.9986753336599054,0.9412360688956436,0.9982868156293495,0.9982518011147743,0.9982360027401866
A_{89},0.5053740864954361,0.42692939244663375,0.6399217221135028,0.6341150894748578,0.6124583673297544,0.0894043019273044,0.7733456819519698,0.5137656333852075,0.6803149606299215,0.7637783001281335,0.7928587856734698,0.7829653188554604,0.5051781264060318,0.525,0.4603524229074891,0.566468872916078,0.5451719826833608,0.5299265049737872,1,1,1,1,1,1
A_{90},0.8709825346383419,0.8426108374384237,1,0.9893015257678992,1,0.545290981228345,0.5487899370136496,0.18176993919670315,0.35590551181102376,0.41466176823204287,0.4972956725820079,0.6299241263322057,0.3404342260529579,0.25,0.31828193832599105,0.4100540876574487,0.3880963367579256,0.05314870437625168,0.9566806761858562,0.9730458196021772,0.7183383991894634,0.9656400748466895,0.9741665071308957,0.9558196549066301
A_{91},0.9490507727816035,0.9213054187192118,0.9510763209393344,0.9898130698415989,0.9811157486995675,0.7741693666775268,0.42553848705027436,0.12657349592478295,0.14960629921259844,0.22997360202134456,0.30184735000111435,0.6597892378425686,0.5129008494764852,0.375,0.5363436123348019,0.5886209533472294,0.5809384900218426,0.054184727606774286,0.9847393715180769,0.9761735842870278,0.734549138804458,0.9774819779636924,0.9907629904710912,0.984000053452326
A_{92},0.13594393559541912,0.16009852216748763,0.20352250489236767,0.22319935438431207,0.17504592121446297,0.07728236062263383,0.5873769926023108,0.25856609033644995,0.325984251968504,0.43517129964846424,0.5097999671393274,0.6503296186686397,0.25806348125243456,0.17499999999999993,0.2885462555066078,0.2716130059127183,0.2786656137068666,0.0196271765196383,0.992309094061351,0.9954798085656636,0.7730496453900709,0.9946754934819245,0.9938419472185968,0.9935230752031248
A_{93},0.2873453141103979,0.2732348111658456,0.31898238747553787,0.4107020181193329,0.36154580162238126,0.0883653621510141,0.6721226015073423,0.29603261023348715,0.5763779527559056,0.5738146148299261,0.6459232920192028,0.6860392302573992,0.4380047905046793,0.3500000000000001,0.5429515418502204,0.5340724203215308,0.5404253640148956,0.016230959302632537,0.9955348317931411,0.9912942720758943,0.8206686930091188,0.9913949544190576,0.9961890785084084,0.9958795389716557
A_{94},0.829894464505074,0.8508620689655172,0.8140900195694716,0.8974008112206188,0.8698777597761524,0.7737537907670106,0.573746319673792,0.22136342847789559,0.46929133858267746,0.4769121792608271,0.5533039535588656,0.6401268725004228,0.42112826671228043,0.30000000000000004,0.4129955947136564,0.4744553698692937,0.47052603524111186,0.09679224943697613,0.9970911278468235,0.9983567488397341,0.9108409321175279,0.9980222577307687,0.9977075936502425,0.997922035169666
A_{95},0.2651596921440367,0.25829228243021346,0.2974559686888452,0.3732259255216093,0.32567892165486034,-0,0.494614068152251,0.037675272844563956,0.21574803149606295,0.2154476722247585,0.3425992767265035,0.6597892378425686,0.2673512884564456,0.19999999999999996,0.2753303964757708,0.30648614216869313,0.3056101667230348,-0,0.9913192037164131,0.9952308698898057,0.8196555217831816,0.9935318535021564,0.9939708614389785,0.991166611434594
A_{96},0.3645868342607422,0.5032019704433498,0.344422700587084,0.4973296360799894,0.44409609603178674,0.5386411803113169,0.7616179938319657,0.39066212154067115,0.5874015748031499,0.6979975197610282,0.7272255854873665,0.8321073383642767,0.39713516450743735,0.30000000000000004,0.4019823788546256,0.4697766846035897,0.46119968293491564,-0,0.9959962611202374,0.9978916438985879,0.9432624113475179,0.9968739682385261,0.9974356456478424,0.9958795389716557
A_{97},0.03337270922812143,-0,0.06066536203522506,0,0.012654113484544172,0.07728236062263383,0.7097758577281967,0.39230415445803946,0.510236220472441,0.6226948122600204,0.6651281070601208,0.7829653188554604,0.4457466335780879,0.5,0.40198237885462546,0.5245819383589054,0.5001665664657332,0.5077758579296158,0.9952442397930996,0.9983028302230994,0.8419452887537995,0.9991659469091512,0.9970796685738251,0.9955363177975214
A_{98},0.4877346836920202,0.30738916256157633,0.48532289628180014,0.48184581608426036,0.5130449015774827,0.3997241577917372,0.6605939875017978,0.28427779837183875,0.49448818897637825,0.5847345492773766,0.6388905748970778,0.6642146767285535,0.5684940230147006,0.42500000000000004,0.6376651982378858,0.6584609924369295,0.6623778622523075,0.09679224943697613,0.9973070848622894,0.9984506599507809,0.9128672745694023,0.9981731296057903,0.9978652792182235,0.9982234414483092
A_{99},0.8107714285047819,0.8273809523809523,0.7925636007827789,0.8493138317111737,0.8244432008316821,0.7741693666775268,0.6595406917265753,0.721731351903151,0.5291338582677166,0.6832885075831376,0.6667839940383382,0.7506284134293347,0.4495616797471863,0.32499999999999996,0.4658590308370043,0.5078540027946383,0.5090957169038836,0.09679224943697613,0.5189542224367248,0.6631029975626378,0.5086119554204662,0.4040936391167646,0.7157526286131587,0.36593266710173966
A_{100},0.9539918004827675,0.9319786535303777,0.9843444227005869,1,0.9987424798556629,0.7693205901556586,0.4692998638587539,-0,0.10393700787401565,0.15295314492696155,0.2893183991075814,0.6597892378425686,0.5125339026344247,0.55,0.5176211453744495,0.5983208429461315,0.5769762238662768,0.49803728234803624,0.9944451147906538,0.996536779107863,0.7993920972644376,0.9961281499462195,0.9951527323753143,0.9958795389716557
